Player_Names,Player_valuation,Age,Height,Position,Gen_Pos,Foot,Y_Contract_Left,Actual_Club,Data_League,Goals,Assists,Non.Penalty.Goals,Penalty.Kicks.Made,Penalty.Kicks.Attempted,Yellow.Cards,Red.Cards,xG,npxG,xA,npxG.xA,Goals.1,Shots.Total,Shots.on.target,Shots.on.target..,Goals.Shot,Goals.Shot.on.target,Average.Shot.Distance,Shots.from.free.kicks,Penalty.Kicks.Made.1,Penalty.Kicks.Attempted.1,xG.1,npxG.1,npxG.Sh,Goals...xG,Non.Penalty.Goals...npxG,Passes.Completed,Passes.Attempted,Pass.Completion..,Total.Passing.Distance,Progressive.Passing.Distance,Passes.Completed..Short.,Passes.Attempted..Short.,Pass.Completion....Short.,Passes.Completed..Medium.,Passes.Attempted..Medium.,Pass.Completion....Medium.,Passes.Completed..Long.,Passes.Attempted..Long.,Pass.Completion....Long.,Assists.1,xA.1,Key.Passes,Passes.into.Final.Third,Passes.into.Penalty.Area,Crosses.into.Penalty.Area,Progressive.Passes,Passes.Attempted.1,Live.ball.passes,Dead.ball.passes,Passes.from.Free.Kicks,Through.Balls,Passes.Under.Pressure,Switches,Crosses,Corner.Kicks,Inswinging.Corner.Kicks,Outswinging.Corner.Kicks,Straight.Corner.Kicks,Ground.passes,Low.Passes,High.Passes,Passes.Attempted..Left.,Passes.Attempted..Right.,Passes.Attempted..Head.,Throw.Ins.taken,Passes.Attempted..Other.,Passes.Completed.1,Passes.Offside,Passes.Out.of.Bounds,Passes.Intercepted,Passes.Blocked,Shot.Creating.Actions,SCA..PassLive.,SCA..PassDead.,SCA..Drib.,SCA..Sh.,SCA..Fld.,SCA..Def.,Goal.Creating.Actions,GCA..PassLive.,GCA..PassDead.,GCA..Drib.,GCA..Sh.,GCA..Fld.,GCA..Def.,Tackles,Tackles.Won,Tackles..Def.3rd.,Tackles..Mid.3rd.,Tackles..Att.3rd.,Dribblers.Tackled,Dribbles.Contested,X..of.dribblers.tackled,Dribbled.Past,Pressures,Successful.Pressures,Successful.Pressure..,Pressures..Def.3rd.,Pressures..Mid.3rd.,Pressures..Att.3rd.,Blocks,Shots.Blocked,Shots.Saved,Passes.Blocked.1,Interceptions,Tkl.Int,Clearances,Errors,Touches,Touches..Def.Pen.,Touches..Def.3rd.,Touches..Mid.3rd.,Touches..Att.3rd.,Touches..Att.Pen.,Touches..Live.Ball.,Dribbles.Completed,Dribbles.Attempted,Successful.Dribble..,Players.Dribbled.Past,Nutmegs,Carries,Total.Carrying.Distance,Progressive.Carrying.Distance,Progressive.Carries,Carries.into.Final.Third,Carries.into.Penalty.Area,Miscontrols,Dispossessed,Pass.Targets,Passes.Received,Passes.Received..,Progressive.Passes.Rec,Yellow.Cards.1,Red.Cards.1,Second.Yellow.Card,Fouls.Committed,Fouls.Drawn,Offsides,Crosses.1,Interceptions.1,Tackles.Won.1,Penalty.Kicks.Won,Penalty.Kicks.Conceded,Own.Goals,Ball.Recoveries,Aerials.won,Aerials.lost,X..of.Aerials.Won
Alberto de la Bella,100000,36,1.82,Left-Back,Full-Back,left,0.326027397260274,FC Cartagena,La Liga,0.0,0.06,0.0,0.0,0.0,0.24,0.0,0.01,0.01,0.12,0.14,0.0,0.29,0.06,20.0,0.0,0.0,19.5,0.0,0.0,0.0,0.01,0.01,0.04,-0.01,-0.01,48.53,61.55,78.9,927.92,336.15,18.91,21.68,87.2,23.21,28.15,82.4,5.95,10.66,55.8,0.06,0.12,1.0,3.12,1.59,1.18,3.53,61.55,53.31,8.25,0.47,0.06,11.25,1.77,3.59,0.0,0.0,0.0,0.0,37.93,9.13,14.49,43.41,6.07,3.36,7.77,0.06,48.53,0.29,1.18,0.82,1.18,1.65,1.53,0.06,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,2.06,1.12,1.47,0.53,0.06,0.82,1.77,46.7,0.94,11.54,4.06,35.2,7.36,3.06,1.12,2.53,0.24,0.0,2.3,0.88,2.95,2.18,0.0,71.39,4.01,24.91,31.63,18.73,1.24,63.26,0.41,0.77,53.8,0.41,0.0,43.76,194.02,99.01,4.18,1.94,0.12,0.94,0.59,47.83,44.18,92.4,2.89,0.24,0.0,0.0,1.3,1.0,0.29,3.59,0.88,1.12,0.0,0.0,0.0,8.42,1.12,0.77,59.4
Alberto Moreno,5000000,29,1.71,Left-Back,Full-Back,left,2.32876712328767,Villarreal CF,La Liga,0.2,0.1,0.2,0.0,0.0,0.25,0.0,0.2,0.2,0.14,0.33,0.2,1.52,0.61,40.0,0.13,0.33,16.8,0.1,0.0,0.0,0.2,0.2,0.13,0.01,0.01,36.95,45.84,80.6,649.04,167.87,17.31,19.7,87.9,15.23,17.77,85.7,3.86,6.6,58.5,0.1,0.14,1.27,2.03,1.37,0.41,2.79,45.84,41.32,4.52,1.17,0.0,6.35,0.86,2.03,0.61,0.36,0.0,0.0,32.99,6.55,6.29,39.34,1.62,1.37,2.74,0.3,36.95,0.46,0.71,1.52,1.42,2.79,2.03,0.3,0.1,0.25,0.1,0.0,0.2,0.05,0.1,0.0,0.05,0.0,0.0,1.22,0.81,0.71,0.46,0.05,0.46,1.57,29.0,1.12,13.96,3.86,27.6,5.43,5.13,3.4,1.27,0.2,0.0,1.07,2.34,3.55,0.91,0.05,57.11,1.88,11.62,26.24,23.5,2.89,52.54,0.76,1.37,55.6,0.96,0.2,39.14,200.66,117.51,5.63,2.39,0.3,1.62,1.07,47.72,39.29,82.3,5.28,0.25,0.0,0.0,1.83,1.47,0.3,2.03,2.34,0.81,0.0,0.1,0.0,6.29,0.51,1.32,27.8
Aleandro Rosi,300000,34,1.8,Right-Back,Full-Back,right,1.32602739726027,AC Perugia Calcio,Serie A,0.0,0.05,0.0,0.0,0.0,0.27,0.0,0.05,0.05,0.03,0.08,0.0,0.74,0.21,28.6,0.0,0.0,17.5,0.0,0.0,0.0,0.05,0.05,0.07,0.01,0.01,29.96,43.06,69.6,490.2,205.03,15.01,17.93,83.7,12.36,17.29,71.5,1.96,5.94,33.0,0.05,0.03,0.42,1.96,0.32,0.11,3.34,43.06,33.89,9.18,0.37,0.0,6.63,0.37,1.86,0.0,0.0,0.0,0.0,18.14,11.14,13.79,3.55,25.77,3.13,8.8,0.21,29.96,0.16,1.01,0.64,1.75,0.9,0.8,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,1.17,0.64,0.9,0.37,0.48,1.43,33.3,0.95,15.8,4.56,28.9,5.46,7.21,3.13,1.86,0.27,0.05,1.59,0.74,2.65,2.86,0.05,54.52,2.97,12.62,26.25,18.88,1.33,45.72,0.64,1.54,41.4,0.8,0.0,27.63,138.85,82.95,3.82,1.54,0.11,0.8,1.06,35.48,28.48,80.3,2.02,0.27,0.0,0.0,2.76,1.22,0.11,1.86,0.74,1.17,0.0,0.0,0.0,8.86,2.49,2.49,50.0
Aleix Vidal,2000000,32,1.77,Right-Back,Full-Back,right,1.32602739726027,RCD Espanyol Barcelona,La Liga,0.12,0.0,0.12,0.0,0.0,0.37,0.0,0.04,0.04,0.07,0.12,0.12,0.25,0.12,50.0,0.5,1.0,17.7,0.0,0.0,0.0,0.04,0.04,0.18,0.08,0.08,42.69,52.99,80.6,791.06,294.18,17.4,19.62,88.7,19.68,22.33,88.1,4.81,8.45,56.9,0.0,0.07,0.93,2.28,1.3,0.56,3.89,52.99,44.11,8.88,1.54,0.0,5.92,1.67,1.48,0.19,0.12,0.0,0.0,33.5,10.98,8.51,3.95,39.42,1.79,7.16,0.19,42.69,0.12,0.8,1.6,2.16,2.22,1.67,0.25,0.06,0.0,0.19,0.06,0.25,0.19,0.0,0.06,0.0,0.0,0.0,1.6,1.17,1.05,0.31,0.25,0.74,1.91,38.7,1.17,9.93,3.15,31.7,5.12,3.08,1.73,1.85,0.19,0.0,1.67,2.1,3.7,1.3,0.06,63.1,2.9,19.37,27.57,20.97,0.8,54.72,0.49,1.48,33.3,0.56,0.12,36.7,176.48,98.27,3.82,2.16,0.19,1.23,1.3,42.81,38.12,89.0,2.78,0.37,0.0,0.0,0.99,1.42,0.06,1.48,2.1,1.17,0.0,0.06,0.0,8.94,0.8,0.86,48.1
Alejandro Pozo Pozo,4000000,23,1.74,Right-Back,Full-Back,right,0.326027397260274,UD Almería,Segunda División,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.03,0.03,0.03,0.06,0.0,0.88,0.15,16.7,0.0,0.0,22.3,0.0,0.0,0.0,0.03,0.03,0.03,-0.03,-0.03,41.72,53.68,77.7,748.74,270.44,19.69,21.15,93.1,17.21,20.86,82.5,4.23,10.06,42.0,0.0,0.03,0.15,3.65,1.17,0.58,2.63,53.68,45.07,8.61,0.58,0.0,5.54,1.9,3.06,0.0,0.0,0.0,0.0,30.34,12.11,11.23,4.23,38.95,1.75,8.02,0.15,41.72,0.15,0.88,0.73,1.31,1.02,0.44,0.0,0.29,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17,0.73,0.58,0.44,0.15,0.44,1.31,33.3,0.88,11.96,3.79,31.7,4.23,3.94,3.79,1.9,0.0,0.0,1.9,1.17,2.33,2.04,0.15,63.31,1.31,13.57,33.4,20.13,0.88,54.85,0.88,1.75,50.0,1.02,0.15,40.84,163.52,98.02,5.54,1.75,0.58,1.17,0.73,45.8,40.84,89.2,2.04,0.29,0.0,0.0,0.73,1.02,0.0,3.06,1.17,0.73,0.0,0.0,0.0,6.56,0.73,0.73,50.0
Aleksandar Kolarov,1000000,36,1.87,Left-Back,Full-Back,left,0.326027397260274,Inter Milan,Serie A,0.23,0.1,0.16,0.07,0.13,0.2,0.0,0.23,0.13,0.16,0.29,0.23,2.27,0.53,23.2,0.07,0.31,24.9,0.92,0.07,0.13,0.23,0.13,0.06,0.0,0.04,47.64,60.48,78.8,959.82,313.42,17.79,19.77,90.0,22.14,25.56,86.6,7.18,12.88,55.8,0.1,0.16,1.84,2.64,1.35,0.53,4.61,60.48,49.94,10.54,2.34,0.1,6.56,2.7,2.67,2.31,0.49,1.61,0.1,35.94,11.27,13.28,46.88,4.71,1.94,5.9,0.07,47.64,0.16,1.25,0.72,2.31,3.36,2.17,0.72,0.07,0.33,0.03,0.03,0.16,0.13,0.03,0.0,0.0,0.0,0.0,1.35,0.82,0.79,0.4,0.16,0.66,1.42,46.5,0.76,8.63,3.69,42.7,3.29,3.79,1.55,1.19,0.33,0.0,0.86,0.59,1.94,2.34,0.03,70.14,3.72,19.6,31.13,24.48,2.24,58.8,0.72,1.02,71.0,0.79,0.0,40.88,231.39,148.57,5.14,1.52,0.49,0.56,0.63,47.73,44.34,92.9,2.44,0.2,0.0,0.0,1.12,1.02,0.1,2.67,0.59,0.82,0.0,0.07,0.0,8.37,1.45,1.05,57.9
Aleš Mateju,1000000,25,1.85,Right-Back,Full-Back,right,0.326027397260274,Venezia FC,Serie A,0.0,0.04,0.0,0.0,0.0,0.35,0.04,0.01,0.01,0.04,0.05,0.0,0.21,0.14,66.7,0.0,0.0,12.6,0.0,0.0,0.0,0.01,0.01,0.07,-0.01,-0.01,33.34,40.76,81.8,658.19,253.43,13.0,14.62,88.9,15.22,17.63,86.4,4.77,7.42,64.3,0.04,0.04,0.35,1.7,0.35,0.21,2.79,40.76,35.64,5.12,0.92,0.04,7.38,1.48,0.71,0.0,0.0,0.0,0.0,24.37,7.35,9.04,11.97,20.95,2.54,4.2,0.04,33.34,0.07,0.67,0.6,0.85,0.71,0.49,0.14,0.0,0.0,0.04,0.04,0.07,0.07,0.0,0.0,0.0,0.0,0.0,1.8,1.02,1.24,0.42,0.14,0.88,1.94,45.5,1.06,14.23,3.85,27.0,8.97,4.06,1.2,2.47,0.92,0.0,1.55,0.81,2.61,3.78,0.14,50.76,7.84,27.41,20.49,6.18,0.6,45.78,0.64,0.67,94.7,0.64,0.0,27.94,188.27,92.54,2.37,0.49,0.04,0.35,0.35,28.43,26.84,94.4,0.64,0.35,0.04,0.04,1.7,1.2,0.04,0.71,0.81,1.02,0.0,0.07,0.04,9.61,1.84,1.2,60.5
Alessandro Florenzi,7000000,30,1.73,Right-Back,Full-Back,right,0.326027397260274,AC Milan,Serie A,0.06,0.0,0.06,0.0,0.0,0.06,0.0,0.05,0.05,0.06,0.1,0.06,1.35,0.22,16.7,0.04,0.25,24.3,0.11,0.0,0.0,0.05,0.05,0.03,0.01,0.01,46.77,57.85,80.9,898.26,289.28,18.72,20.41,91.7,20.74,23.1,89.8,6.46,12.09,53.5,0.0,0.06,0.62,3.37,1.35,0.39,3.99,57.85,50.54,7.31,1.41,0.06,5.57,2.3,2.36,0.9,0.45,0.28,0.06,34.63,10.85,12.37,2.36,47.95,1.41,5.0,0.45,46.77,0.28,0.73,1.24,1.46,1.86,1.41,0.34,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14,1.29,0.96,0.79,0.39,0.96,3.09,30.9,2.14,13.6,4.16,30.6,5.28,6.13,2.19,1.29,0.22,0.0,1.07,2.36,4.5,1.41,0.11,66.16,3.49,20.74,33.45,16.08,1.52,58.97,0.67,0.84,80.0,0.73,0.06,40.14,196.13,115.52,4.72,1.35,0.28,0.39,0.11,46.83,42.44,90.6,2.14,0.06,0.0,0.0,0.79,0.73,0.17,2.36,2.36,1.29,0.0,0.0,0.0,8.04,0.73,1.01,41.9
Alessandro Semprini,300000,24,1.83,Right-Back,Full-Back,right,0.326027397260274,Carrarese Calcio 1908,Serie A,0.14,0.0,0.14,0.0,0.0,0.29,0.0,0.11,0.11,0.06,0.17,0.14,0.29,0.14,50.0,0.5,1.0,18.5,0.0,0.0,0.0,0.11,0.11,0.4,0.03,0.03,39.06,50.94,76.7,707.55,347.41,16.6,18.31,90.6,18.6,22.18,83.9,3.29,7.73,42.6,0.0,0.06,1.0,2.58,0.86,0.29,5.44,50.94,39.92,11.02,0.57,0.0,3.72,1.72,1.29,0.0,0.0,0.0,0.0,27.04,12.59,11.3,8.87,29.62,1.14,10.45,0.43,39.06,0.0,0.57,0.57,2.29,1.57,1.29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.43,1.0,0.43,0.0,0.86,1.29,66.7,0.43,11.73,2.43,20.7,5.87,3.58,2.29,2.86,0.72,0.14,2.15,0.43,1.86,2.29,0.0,60.67,4.86,21.89,28.47,14.31,0.57,49.94,0.72,1.0,71.4,0.72,0.0,34.05,176.42,115.76,5.01,1.72,0.0,1.0,0.57,34.91,33.48,95.9,1.0,0.29,0.0,0.0,1.14,1.0,0.0,1.29,0.43,0.43,0.0,0.0,0.0,8.73,1.0,0.86,53.8
Álex Moreno,10000000,28,1.79,Left-Back,Full-Back,left,3.32876712328767,Real Betis Balompié,La Liga,0.14,0.1,0.14,0.0,0.0,0.17,0.03,0.08,0.08,0.09,0.17,0.14,0.8,0.24,30.4,0.17,0.57,16.0,0.0,0.0,0.0,0.08,0.08,0.1,0.06,0.06,38.46,51.89,74.1,635.27,240.09,19.16,21.53,89.0,15.63,20.59,75.9,2.76,6.94,39.7,0.1,0.09,0.87,2.09,1.01,0.49,2.83,51.89,42.05,9.84,0.73,0.03,6.0,0.56,2.83,0.0,0.0,0.0,0.0,29.03,12.25,10.61,35.25,3.73,2.79,9.11,0.17,38.46,0.14,1.19,1.85,1.95,1.95,1.36,0.07,0.14,0.1,0.1,0.17,0.28,0.17,0.0,0.0,0.03,0.07,0.0,2.69,1.43,1.61,0.59,0.49,1.05,2.34,44.8,1.29,14.83,4.19,28.2,7.26,4.89,2.69,2.51,0.35,0.0,2.16,2.09,4.78,3.07,0.03,66.62,4.64,20.0,29.42,21.71,2.62,57.13,0.94,2.09,45.0,1.15,0.14,38.53,213.54,126.57,5.72,2.23,0.7,1.4,1.26,40.52,36.33,89.7,3.07,0.17,0.03,0.0,1.64,1.4,0.1,2.83,2.09,1.43,0.03,0.03,0.0,9.21,1.26,1.4,47.4
Alex Sandro,12000000,31,1.81,Left-Back,Full-Back,left,1.32602739726027,Juventus FC,Serie A,0.09,0.0,0.09,0.0,0.0,0.12,0.0,0.06,0.06,0.05,0.11,0.09,0.61,0.18,28.6,0.14,0.5,12.2,0.0,0.0,0.0,0.06,0.06,0.1,0.03,0.03,54.23,63.73,85.1,1044.23,347.01,20.77,23.14,89.8,25.53,28.08,90.9,7.02,10.44,67.2,0.0,0.05,0.94,3.83,1.23,0.44,4.71,63.73,56.63,7.11,1.23,0.0,7.72,1.46,1.93,0.03,0.03,0.0,0.0,43.0,10.44,10.3,48.82,5.56,1.93,5.85,0.35,54.23,0.18,0.76,1.61,1.26,1.81,1.58,0.06,0.03,0.03,0.03,0.09,0.12,0.09,0.0,0.0,0.0,0.03,0.0,1.7,0.99,1.02,0.32,0.35,0.61,1.29,47.7,0.67,9.68,3.54,36.6,4.5,3.48,1.7,1.32,0.2,0.0,1.11,1.58,3.28,2.14,0.0,73.68,5.26,24.66,36.39,18.34,2.02,67.04,0.56,0.97,57.6,0.61,0.18,49.2,289.6,168.39,7.11,2.6,0.53,0.67,1.26,52.77,50.05,94.8,1.67,0.12,0.0,0.0,1.58,1.61,0.03,1.93,1.58,0.99,0.03,0.0,0.0,9.13,1.78,1.35,57.0
Alex Telles,18000000,29,1.81,Left-Back,Full-Back,left,2.32876712328767,Manchester United,Premier League,0.06,0.06,0.06,0.0,0.0,0.12,0.0,0.04,0.04,0.08,0.11,0.06,0.67,0.18,27.3,0.09,0.33,25.1,0.37,0.0,0.0,0.04,0.04,0.05,0.02,0.02,49.42,64.13,77.1,826.11,331.44,24.59,27.64,89.0,20.75,24.77,83.7,3.48,9.82,35.4,0.06,0.08,1.1,3.48,1.22,0.55,3.97,64.13,51.5,12.63,1.46,0.0,7.99,1.89,3.17,2.44,0.55,1.71,0.12,37.83,12.39,13.91,49.85,2.5,1.83,8.73,0.18,49.42,0.24,0.61,2.2,1.46,2.07,1.16,0.67,0.0,0.06,0.18,0.0,0.24,0.12,0.06,0.0,0.0,0.06,0.0,2.26,1.16,1.83,0.43,0.0,1.04,2.07,50.0,1.04,10.68,3.48,32.6,5.43,3.78,1.46,2.2,0.37,0.0,1.83,2.2,4.45,3.17,0.0,76.27,3.48,21.6,34.84,23.61,0.79,63.82,0.31,0.92,33.3,0.31,0.06,42.1,174.33,95.19,3.78,2.07,0.06,0.61,0.73,49.97,45.46,91.0,2.56,0.12,0.0,0.0,1.53,0.79,0.12,3.17,2.2,1.16,0.0,0.0,0.06,6.53,1.95,1.53,56.1
Alfonso Espino,3000000,30,1.72,Left-Back,Full-Back,left,1.32602739726027,Cádiz CF,La Liga,0.06,0.06,0.06,0.0,0.0,0.21,0.0,0.03,0.02,0.09,0.11,0.06,0.53,0.21,38.9,0.11,0.29,21.1,0.0,0.0,0.0,0.03,0.02,0.04,0.03,0.04,26.39,43.83,60.2,544.26,267.75,10.26,12.44,82.4,10.82,15.75,68.7,4.67,12.86,36.3,0.06,0.09,0.92,1.89,0.83,0.59,2.28,43.83,32.75,11.08,1.36,0.06,5.94,2.36,2.81,0.12,0.12,0.0,0.0,17.29,9.4,17.14,25.12,6.03,2.19,9.61,0.09,26.39,0.3,1.36,2.19,2.31,1.48,0.98,0.27,0.06,0.0,0.03,0.15,0.09,0.09,0.0,0.0,0.0,0.0,0.0,2.9,1.98,1.86,0.83,0.21,1.12,2.66,42.2,1.54,19.03,5.47,28.7,10.94,6.35,1.74,2.28,0.33,0.0,1.95,2.51,5.41,3.37,0.03,56.84,4.49,21.72,24.53,13.66,1.06,46.02,0.44,0.95,46.9,0.47,0.06,26.9,149.02,80.96,3.04,1.15,0.15,0.86,0.8,26.54,23.79,89.6,1.95,0.21,0.0,0.0,1.39,1.18,0.06,2.81,2.51,1.98,0.0,0.0,0.0,9.72,1.6,1.77,47.4
Alfonso Pedraza,17000000,25,1.84,Left-Back,Full-Back,left,3.32876712328767,Villarreal CF,La Liga,0.04,0.15,0.04,0.0,0.0,0.18,0.0,0.08,0.08,0.23,0.31,0.04,1.02,0.29,28.6,0.04,0.13,17.7,0.0,0.0,0.0,0.08,0.08,0.08,-0.04,-0.04,38.91,51.31,75.8,656.18,230.4,19.93,22.11,90.1,15.2,19.31,78.7,3.13,6.91,45.3,0.15,0.23,1.45,1.75,1.31,0.76,3.02,51.31,42.15,9.16,0.36,0.07,7.02,0.95,4.65,0.0,0.0,0.0,0.0,30.18,12.36,8.76,37.89,2.8,1.35,8.8,0.11,38.91,0.22,0.62,1.6,2.69,2.51,2.11,0.04,0.15,0.15,0.0,0.07,0.29,0.25,0.0,0.0,0.04,0.0,0.0,1.82,1.09,0.98,0.65,0.18,0.47,1.85,25.5,1.38,13.56,3.78,27.9,5.09,5.2,3.27,1.67,0.18,0.0,1.49,2.36,4.18,1.64,0.0,63.38,2.76,16.36,24.95,26.18,4.07,54.36,1.45,2.65,54.8,1.56,0.29,40.44,242.11,146.11,6.73,1.96,1.71,1.71,1.16,43.96,38.4,87.3,4.04,0.18,0.0,0.0,1.71,0.87,0.07,4.65,2.36,1.09,0.0,0.0,0.0,7.05,0.73,0.95,43.5
Alidu Seidu,700000,21,1.73,Right-Back,Full-Back,right,3.32876712328767,Clermont Foot 63,Ligue 1,0.0,0.0,0.0,0.0,0.0,0.3,0.15,0.07,0.07,0.01,0.09,0.0,0.9,0.15,16.7,0.0,0.0,17.5,0.0,0.0,0.0,0.07,0.07,0.09,-0.07,-0.07,34.93,41.64,83.9,617.01,159.85,17.01,20.0,85.1,13.88,15.22,91.2,3.73,5.97,62.5,0.0,0.01,0.45,1.04,0.0,0.0,1.34,41.64,41.34,0.3,0.15,0.0,7.76,0.3,0.15,0.0,0.0,0.0,0.0,32.09,4.18,5.37,9.25,27.91,2.09,0.15,0.15,34.93,0.15,0.15,1.34,0.3,1.19,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1.64,1.79,0.3,0.0,1.34,1.79,75.0,0.45,10.0,3.13,31.3,5.07,3.13,1.79,2.69,0.9,0.0,1.79,2.69,4.78,3.73,0.0,54.93,5.97,30.15,23.28,4.63,0.75,54.78,0.45,0.75,60.0,0.6,0.0,35.52,149.25,54.48,1.49,0.6,0.3,0.6,1.04,33.73,30.9,91.6,1.19,0.3,0.15,0.0,0.6,1.64,0.0,0.15,2.69,1.64,0.0,0.0,0.0,11.04,2.54,1.04,70.8
Almamy Touré,4000000,25,1.83,Right-Back,Full-Back,right,1.32602739726027,Eintracht Frankfurt,Bundesliga,0.29,0.0,0.29,0.0,0.0,0.29,0.0,0.29,0.29,0.0,0.29,0.29,1.44,0.57,40.0,0.2,0.5,11.4,0.0,0.0,0.0,0.29,0.29,0.2,0.0,0.0,31.15,41.63,74.8,502.97,233.4,16.08,18.8,85.5,13.35,17.51,76.2,1.44,3.3,43.5,0.0,0.0,0.0,1.87,0.14,0.0,4.31,41.63,33.88,7.75,0.57,0.0,6.89,0.43,1.29,0.0,0.0,0.0,0.0,22.11,10.33,9.19,5.31,25.98,1.44,7.18,0.29,31.15,0.0,0.43,1.72,1.87,0.72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,1.29,1.29,0.86,0.29,0.72,1.87,38.5,1.15,15.36,5.31,34.6,6.46,5.6,3.3,2.44,0.29,0.0,2.15,1.87,4.31,2.87,0.0,54.83,3.01,14.64,26.12,16.94,2.01,47.22,0.57,1.15,50.0,0.57,0.0,28.56,134.64,80.96,3.88,1.44,0.0,0.86,1.29,33.3,27.56,82.8,2.01,0.29,0.0,0.0,1.72,0.72,0.14,1.29,1.87,1.29,0.0,0.0,0.0,8.47,2.44,2.44,50.0
Alphonso Davies,70000000,21,1.83,Left-Back,Full-Back,left,3.32876712328767,Bayern Munich,Bundesliga,0.0,0.25,0.0,0.0,0.0,0.11,0.04,0.06,0.06,0.14,0.21,0.0,0.71,0.29,40.0,0.0,0.0,16.0,0.0,0.0,0.0,0.06,0.06,0.09,-0.06,-0.06,61.71,71.58,86.2,1015.44,293.05,30.68,33.85,90.6,26.69,30.43,87.7,3.74,5.38,69.5,0.25,0.14,1.21,3.28,1.89,0.61,5.42,71.58,62.1,9.48,1.32,0.04,7.27,1.28,2.64,0.0,0.0,0.0,0.0,53.73,12.26,5.59,51.7,9.87,1.39,8.16,0.04,61.71,0.14,0.68,2.39,1.46,2.74,2.21,0.11,0.25,0.11,0.0,0.07,0.32,0.25,0.04,0.04,0.0,0.0,0.0,2.32,1.53,1.43,0.68,0.21,0.86,1.78,48.0,0.93,14.11,5.45,38.6,5.56,4.74,3.81,2.14,0.14,0.04,2.0,2.28,4.6,1.28,0.04,84.91,2.74,22.52,41.58,29.68,3.92,75.96,3.24,5.1,63.6,3.53,0.36,60.53,377.78,251.37,10.12,3.99,1.57,2.1,1.46,59.39,55.9,94.1,3.67,0.11,0.04,0.0,0.75,1.46,0.04,2.64,2.28,1.53,0.0,0.0,0.0,10.62,0.78,0.64,55.0
Álvaro Odriozola,10000000,26,1.76,Right-Back,Full-Back,right,0.326027397260274,ACF Fiorentina,Serie A,0.13,0.04,0.13,0.0,0.0,0.21,0.04,0.05,0.05,0.16,0.21,0.13,0.25,0.13,50.0,0.5,1.0,11.3,0.0,0.0,0.0,0.05,0.05,0.19,0.08,0.08,45.44,52.04,87.3,797.73,238.05,21.44,23.29,92.1,19.08,21.61,88.3,4.2,5.09,82.6,0.04,0.16,1.39,1.43,0.97,0.59,2.06,52.04,43.55,8.49,0.84,0.0,4.12,0.71,2.56,0.04,0.0,0.0,0.0,36.07,9.79,6.18,2.4,40.31,1.47,7.61,0.08,45.44,0.04,0.38,1.05,1.56,2.44,2.19,0.08,0.08,0.0,0.08,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,1.6,0.92,0.88,0.42,0.29,0.5,1.26,40.0,0.76,14.54,4.5,30.9,5.76,5.34,3.45,1.93,0.46,0.0,1.47,1.39,2.98,1.09,0.04,60.45,3.15,18.29,26.15,20.89,3.28,52.17,0.59,1.3,45.2,0.63,0.17,40.44,270.71,132.84,6.39,2.31,1.01,1.05,0.76,45.02,39.72,88.2,4.2,0.21,0.04,0.0,0.92,0.63,0.08,2.56,1.39,0.92,0.04,0.0,0.0,5.76,0.34,1.35,20.0
Álvaro Tejero,1500000,25,1.74,Right-Back,Full-Back,both,2.32876712328767,SD Eibar,La Liga,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.01,0.01,0.06,0.06,0.0,0.44,0.06,14.3,0.0,0.0,26.3,0.0,0.0,0.0,0.01,0.01,0.02,-0.01,-0.01,35.02,47.71,73.4,697.8,322.25,12.87,14.49,88.8,15.86,19.59,81.0,5.54,11.76,47.1,0.0,0.06,0.81,3.48,1.8,0.93,4.17,47.71,35.76,11.94,1.06,0.06,6.78,1.93,3.23,0.0,0.0,0.0,0.0,19.22,10.39,18.1,4.35,28.86,2.55,10.88,0.06,35.02,0.06,1.06,0.56,1.49,1.62,1.24,0.12,0.06,0.0,0.12,0.06,0.06,0.06,0.0,0.0,0.0,0.0,0.0,1.87,0.75,1.06,0.62,0.19,0.93,1.68,55.6,0.75,11.88,3.17,26.7,5.29,5.35,1.24,2.05,0.06,0.0,1.99,0.93,2.8,3.92,0.0,58.47,2.92,15.36,30.54,15.49,0.5,46.71,0.31,0.56,55.6,0.31,0.06,28.98,145.29,69.79,3.3,1.43,0.12,0.62,0.31,30.54,26.99,88.4,0.81,0.25,0.0,0.0,1.37,1.18,0.06,3.23,0.93,0.75,0.0,0.0,0.0,9.95,1.18,1.55,43.2
